title,authors,year,subject,cover_url,filename
Bearwalker,"Joseph Bruchac, Sally Wern Comport",2007,horror,http://covers.openlibrary.org/b/id/45779-L.jpg,book_covers\950_Bearwalker.jpg
Drood,Dan Simmons,2009,horror,http://covers.openlibrary.org/b/id/6412491-L.jpg,book_covers\951_Drood.jpg
Stargazer,Claudia Gray,2009,horror,http://covers.openlibrary.org/b/id/7298457-L.jpg,book_covers\952_Stargazer.jpg
Austin And His Friends,Frederic H. Balfour,2005,horror,http://covers.openlibrary.org/b/id/1754753-L.jpg,book_covers\953_Austin_And_His_Friends.jpg
"Tales of Mystery, Imagination, & Humour, and Poems [8 stories, 11 poems]",Edgar Allan Poe,1852,horror,http://covers.openlibrary.org/b/id/11730993-L.jpg,"book_covers\954_Tales_of_Mystery,_Imagination,_&_Humour,_and_Poems_[8_stories,_11_poems].jpg"
"The Works of Edgar Allan Poe [68 stories, 31 poems]",Edgar Allan Poe,1985,horror,http://covers.openlibrary.org/b/id/11836029-L.jpg,"book_covers\955_The_Works_of_Edgar_Allan_Poe_[68_stories,_31_poems].jpg"
Making friends with Frankenstein,Colin McNaughton,1993,horror,http://covers.openlibrary.org/b/id/799350-L.jpg,book_covers\956_Making_friends_with_Frankenstein.jpg
Fiction,"R. S. Gwynn, Nathaniel Hawthorne, Edgar Allan Poe, Kate Chopin, Антон Павлович Чехов, Edith Wharton, Willa Cather, James Joyce, William Faulkner, John Steinbeck, Richard Wright, Shirley Jackson, Gabriel García Márquez, Chinua Achebe, Alice Munro, Margaret Atwood, Alice Walker, Guy de Maupassant, Ernest Hemingway, Eudora Welty, Ralph Ellison, Doris Lessing, Flannery O'Connor, John Updike, Raymond Carver, Joyce Carol Oates, Bobbie Ann Mason, Denise Chávez, Louise Erdrich",1993,horror,http://covers.openlibrary.org/b/id/6611816-L.jpg,book_covers\957_Fiction.jpg
Gateway to Hell,Dennis Wheatley,1970,horror,http://covers.openlibrary.org/b/id/489931-L.jpg,book_covers\958_Gateway_to_Hell.jpg
Help! We Have Strange Powers!,Robert Lawrence Stine,2009,horror,http://covers.openlibrary.org/b/id/6671867-L.jpg,book_covers\959_Help!_We_Have_Strange_Powers!.jpg
GloomCookie,"Serena Valentino, Naifeh, John Gebbia, Breehn Burns, Harley Sparx",2001,horror,http://covers.openlibrary.org/b/id/6817252-L.jpg,book_covers\960_GloomCookie.jpg
My Friends Call Me Monster,Robert Lawrence Stine,2009,horror,http://covers.openlibrary.org/b/id/7235622-L.jpg,book_covers\961_My_Friends_Call_Me_Monster.jpg
Eleven,"Patricia Highsmith, Graham Greene",1970,horror,http://covers.openlibrary.org/b/id/660458-L.jpg,book_covers\962_Eleven.jpg
Las cosas que perdimos en el fuego,Mariana Enríquez,2016,horror,http://covers.openlibrary.org/b/id/7398262-L.jpg,book_covers\963_Las_cosas_que_perdimos_en_el_fuego.jpg
Dracula the Un-Dead,"Dacre Stoker, Ian Holt",2009,horror,http://covers.openlibrary.org/b/id/10323937-L.jpg,book_covers\964_Dracula_the_Un-Dead.jpg
Sherlock Holmes vs. Dracula,Loren D. Estleman,1978,horror,http://covers.openlibrary.org/b/id/7163985-L.jpg,book_covers\965_Sherlock_Holmes_vs._Dracula.jpg
Fear Street Super Chiller - Goodnight Kiss,Robert Lawrence Stine,1992,horror,http://covers.openlibrary.org/b/id/408054-L.jpg,book_covers\966_Fear_Street_Super_Chiller_-_Goodnight_Kiss.jpg
The Fear Street Saga - The Burning,Robert Lawrence Stine,1993,horror,http://covers.openlibrary.org/b/id/1334776-L.jpg,book_covers\967_The_Fear_Street_Saga_-_The_Burning.jpg
The Ruins,Scott Smith,2005,horror,http://covers.openlibrary.org/b/id/745394-L.jpg,book_covers\968_The_Ruins.jpg
Silver Under Nightfall,Rin Chupeco,2022,horror,http://covers.openlibrary.org/b/id/13664384-L.jpg,book_covers\969_Silver_Under_Nightfall.jpg
"The Complete Tales & Poems of Edgar Allan Poe [73 stories, 48 poems]",Edgar Allan Poe,1985,horror,http://covers.openlibrary.org/b/id/11885589-L.jpg,"book_covers\970_The_Complete_Tales_&_Poems_of_Edgar_Allan_Poe_[73_stories,_48_poems].jpg"
"The Complete Tales and Poems of Edgar Allan Poe [67 stories, 52 poems, 4 essays]",Edgar Allan Poe,1938,horror,http://covers.openlibrary.org/b/id/11694688-L.jpg,"book_covers\971_The_Complete_Tales_and_Poems_of_Edgar_Allan_Poe_[67_stories,_52_poems,_4_essays].jpg"
Lost,Gary Devon,1986,horror,http://covers.openlibrary.org/b/id/4176414-L.jpg,book_covers\972_Lost.jpg
Great Short Works of Edgar Allan Poe,"Edgar Allan Poe, Gary Richard Thompson, G. R. Thompson",1970,horror,http://covers.openlibrary.org/b/id/11708783-L.jpg,book_covers\973_Great_Short_Works_of_Edgar_Allan_Poe.jpg
Coldheart Canyon,Clive Barker,2001,horror,http://covers.openlibrary.org/b/id/22454-L.jpg,book_covers\974_Coldheart_Canyon.jpg
A Book of Short Stories,"Stuart Pratt Sherman, Stuart Pratt Sherman, Washington Irving, Nathaniel Hawthorne, Edgar Allan Poe, Charles Dickens, Frank R. Stockton, Thomas Hardy, Robert Louis Stevenson, J. M. Barrie, O. Henry, Rudyard Kipling",1914,horror,http://covers.openlibrary.org/b/id/12176014-L.jpg,book_covers\975_A_Book_of_Short_Stories.jpg
The Book Eaters,Sunyi Dean,2022,horror,http://covers.openlibrary.org/b/id/12856803-L.jpg,book_covers\976_The_Book_Eaters.jpg
Slappy's tales of horror,"Jamie Tolagson, Ted Naifeh, Dave Roman, Robert Lawrence Stine",2015,horror,http://covers.openlibrary.org/b/id/11714771-L.jpg,book_covers\977_Slappy's_tales_of_horror.jpg
Riding the Bullet,Stephen King,2000,horror,http://covers.openlibrary.org/b/id/10713065-L.jpg,book_covers\978_Riding_the_Bullet.jpg
Pride and Prejudice,Jane Austen,1813,historical_fiction,http://covers.openlibrary.org/b/id/14348537-L.jpg,book_covers\979_Pride_and_Prejudice.jpg
Wuthering Heights,Emily Brontë,1846,historical_fiction,http://covers.openlibrary.org/b/id/12818862-L.jpg,book_covers\980_Wuthering_Heights.jpg
Emma,Jane Austen,1815,historical_fiction,http://covers.openlibrary.org/b/id/9278312-L.jpg,book_covers\981_Emma.jpg
Oliver Twist,Charles Dickens,1822,historical_fiction,http://covers.openlibrary.org/b/id/13300802-L.jpg,book_covers\982_Oliver_Twist.jpg
A Tale of Two Cities,"Charles Dickens, Aedi Abraham, Juan Ramon Torregrosa, Francisco Manuel GRANADO CASTRO, Hablot K. BROWNE, Fred BARNARD, Alejo García Moreno, Salustiano Masó Simón, Juan Ramon Torregrosa Torregrosa, Victor G Ambrus, Laura Santamaria, Laura Santamaria, J. J. Bernier, maxi sanchez, jaime arbe, Marion Leighton, Miguel Muñoz, Julius Julius Seybt, Julius Seybt",1800,historical_fiction,http://covers.openlibrary.org/b/id/13301713-L.jpg,book_covers\983_A_Tale_of_Two_Cities.jpg
Treasure Island,Robert Louis Stevenson,1880,historical_fiction,http://covers.openlibrary.org/b/id/13859660-L.jpg,book_covers\984_Treasure_Island.jpg
Little Women,Louisa May Alcott,1848,historical_fiction,http://covers.openlibrary.org/b/id/8775559-L.jpg,book_covers\985_Little_Women.jpg
Gulliver's Travels,Jonathan Swift,1726,historical_fiction,http://covers.openlibrary.org/b/id/12717083-L.jpg,book_covers\986_Gulliver's_Travels.jpg
Les Trois Mousquetaires,"Alexandre Dumas, Auguste Maquet",1844,historical_fiction,http://covers.openlibrary.org/b/id/11929973-L.jpg,book_covers\987_Les_Trois_Mousquetaires.jpg
The Last of the Mohicans,James Fenimore Cooper,1826,historical_fiction,http://covers.openlibrary.org/b/id/8236937-L.jpg,book_covers\988_The_Last_of_the_Mohicans.jpg
David Copperfield,"Charles Dickens, Francesc Ràfolsen, Mary Sebag-Montefiore, Ginger Roberts Brackett, Manuel Rodríguez Navas y Carrasco., Jose KING",1800,historical_fiction,http://covers.openlibrary.org/b/id/1048892-L.jpg,book_covers\989_David_Copperfield.jpg
The Prince and the Pauper,Mark Twain,1881,historical_fiction,http://covers.openlibrary.org/b/id/8221267-L.jpg,book_covers\990_The_Prince_and_the_Pauper.jpg
Le Comte de Monte Cristo,Alexandre Dumas,1830,historical_fiction,http://covers.openlibrary.org/b/id/14566393-L.jpg,book_covers\991_Le_Comte_de_Monte_Cristo.jpg
War and Peace,Лев Толстой,1864,historical_fiction,http://covers.openlibrary.org/b/id/12621906-L.jpg,book_covers\992_War_and_Peace.jpg
The Red Badge of Courage,Stephen Crane,1855,historical_fiction,http://covers.openlibrary.org/b/id/8236915-L.jpg,book_covers\993_The_Red_Badge_of_Courage.jpg
The Scarlet Letter,Nathaniel Hawthorne,1850,historical_fiction,http://covers.openlibrary.org/b/id/5654516-L.jpg,book_covers\994_The_Scarlet_Letter.jpg
The Scarlet Pimpernel,"Emmuska Orczy, Baroness Orczy",1900,historical_fiction,http://covers.openlibrary.org/b/id/479102-L.jpg,book_covers\995_The_Scarlet_Pimpernel.jpg
Ulysses,James Joyce,1920,historical_fiction,http://covers.openlibrary.org/b/id/13136548-L.jpg,book_covers\996_Ulysses.jpg
His Last Bow [8 stories],Arthur Conan Doyle,1917,historical_fiction,http://covers.openlibrary.org/b/id/8243267-L.jpg,book_covers\997_His_Last_Bow_[8_stories].jpg
Flatland,Edwin Abbott Abbott,1884,historical_fiction,http://covers.openlibrary.org/b/id/10069547-L.jpg,book_covers\998_Flatland.jpg
Shirley,Charlotte Brontë,1800,historical_fiction,http://covers.openlibrary.org/b/id/11024634-L.jpg,book_covers\999_Shirley.jpg
Les Misérables,Victor Hugo,1862,historical_fiction,http://covers.openlibrary.org/b/id/12721865-L.jpg,book_covers\1000_Les_Misérables.jpg
The deerslayer,James Fenimore Cooper,1841,historical_fiction,http://covers.openlibrary.org/b/id/8237593-L.jpg,book_covers\1001_The_deerslayer.jpg
A history of New York,Washington Irving,1800,historical_fiction,http://covers.openlibrary.org/b/id/1991009-L.jpg,book_covers\1002_A_history_of_New_York.jpg
The Red Badge of Courage,Stephen Crane,1871,historical_fiction,http://covers.openlibrary.org/b/id/12044954-L.jpg,book_covers\1003_The_Red_Badge_of_Courage.jpg
Metamorphoses,"Lucius Apuleius, William Adlington, Lucio Apuleyo, pixabay, Apuleius",1500,historical_fiction,http://covers.openlibrary.org/b/id/6596872-L.jpg,book_covers\1004_Metamorphoses.jpg
The Pathfinder,James Fenimore Cooper,1800,historical_fiction,http://covers.openlibrary.org/b/id/8980913-L.jpg,book_covers\1005_The_Pathfinder.jpg
Le Tour du Monde en Quatre-Vingts Jours,Jules Verne,1872,historical_fiction,http://covers.openlibrary.org/b/id/6976035-L.jpg,book_covers\1006_Le_Tour_du_Monde_en_Quatre-Vingts_Jours.jpg
The Prairie,James Fenimore Cooper,1800,historical_fiction,http://covers.openlibrary.org/b/id/5578106-L.jpg,book_covers\1007_The_Prairie.jpg
La tulipe noire,Alexandre Dumas,1800,historical_fiction,http://covers.openlibrary.org/b/id/14565101-L.jpg,book_covers\1008_La_tulipe_noire.jpg
The Woodlanders,Thomas Hardy,1800,historical_fiction,http://covers.openlibrary.org/b/id/8243078-L.jpg,book_covers\1009_The_Woodlanders.jpg
The moon and sixpence,William Somerset Maugham,1919,historical_fiction,http://covers.openlibrary.org/b/id/314604-L.jpg,book_covers\1010_The_moon_and_sixpence.jpg
Rob Roy,Sir Walter Scott,1817,historical_fiction,http://covers.openlibrary.org/b/id/8240340-L.jpg,book_covers\1011_Rob_Roy.jpg
The pioneers,James Fenimore Cooper,1800,historical_fiction,http://covers.openlibrary.org/b/id/9000512-L.jpg,book_covers\1012_The_pioneers.jpg
White Fang,Jack London,1905,historical_fiction,http://covers.openlibrary.org/b/id/8236920-L.jpg,book_covers\1013_White_Fang.jpg
The Jungle,Upton Sinclair,1905,historical_fiction,http://covers.openlibrary.org/b/id/8231790-L.jpg,book_covers\1014_The_Jungle.jpg
"Under the Greenwood Tree or, The Mellstock quire",Thomas Hardy,1872,historical_fiction,http://covers.openlibrary.org/b/id/902186-L.jpg,"book_covers\1015_Under_the_Greenwood_Tree_or,_The_Mellstock_quire.jpg"
Kidnapped,Robert Louis Stevenson,1886,historical_fiction,http://covers.openlibrary.org/b/id/8267822-L.jpg,book_covers\1016_Kidnapped.jpg
The House of the Seven Gables,Nathaniel Hawthorne,1851,historical_fiction,http://covers.openlibrary.org/b/id/8241487-L.jpg,book_covers\1017_The_House_of_the_Seven_Gables.jpg
The Elusive Pimpernel (Scarlet Pimpernel),"Emmuska Orczy, Baroness Orczy",1908,historical_fiction,http://covers.openlibrary.org/b/id/502823-L.jpg,book_covers\1018_The_Elusive_Pimpernel_(Scarlet_Pimpernel).jpg
Tender is the Night,F. Scott Fitzgerald,1933,historical_fiction,http://covers.openlibrary.org/b/id/6984433-L.jpg,book_covers\1019_Tender_is_the_Night.jpg
A Little Princess,"Frances Hodgson Burnett, Oxford University Press Staff, Jennifer Bassett, Justine Eyre, Nancy Bond",1905,historical_fiction,http://covers.openlibrary.org/b/id/2328315-L.jpg,book_covers\1020_A_Little_Princess.jpg
The Age of Innocence,Edith Wharton,1920,historical_fiction,http://covers.openlibrary.org/b/id/11196262-L.jpg,book_covers\1021_The_Age_of_Innocence.jpg
The Grapes of Wrath,John Steinbeck,1939,historical_fiction,http://covers.openlibrary.org/b/id/12715902-L.jpg,book_covers\1022_The_Grapes_of_Wrath.jpg
Voskresenīe,Лев Толстой,1899,historical_fiction,http://covers.openlibrary.org/b/id/6309101-L.jpg,book_covers\1023_Voskresenīe.jpg
Gone With the Wind,Margaret Mitchell,1905,historical_fiction,http://covers.openlibrary.org/b/id/14817133-L.jpg,book_covers\1024_Gone_With_the_Wind.jpg
Daisy Miller,Henry James,1877,historical_fiction,http://covers.openlibrary.org/b/id/6482238-L.jpg,book_covers\1025_Daisy_Miller.jpg
The Ambassadors,Henry James,1903,historical_fiction,http://covers.openlibrary.org/b/id/313610-L.jpg,book_covers\1026_The_Ambassadors.jpg
Far From the Madding Crowd,Thomas Hardy,1874,historical_fiction,http://covers.openlibrary.org/b/id/902038-L.jpg,book_covers\1027_Far_From_the_Madding_Crowd.jpg
Ivanhoe,Sir Walter Scott,1800,historical_fiction,http://covers.openlibrary.org/b/id/314235-L.jpg,book_covers\1028_Ivanhoe.jpg
Tarzan of the Apes,Edgar Rice Burroughs,1912,historical_fiction,http://covers.openlibrary.org/b/id/6608849-L.jpg,book_covers\1029_Tarzan_of_the_Apes.jpg
Washington Square,Henry James,1880,historical_fiction,http://covers.openlibrary.org/b/id/8243278-L.jpg,book_covers\1030_Washington_Square.jpg
The warlord of Mars #3,"Edgar Rice Burroughs, Jim Killavey, Paula Paula",1919,historical_fiction,http://covers.openlibrary.org/b/id/207141-L.jpg,book_covers\1031_The_warlord_of_Mars_#3.jpg
The League of the Scarlet Pimpernel,"Emmuska Orczy, Baroness Orczy",1919,historical_fiction,http://covers.openlibrary.org/b/id/2783870-L.jpg,book_covers\1032_The_League_of_the_Scarlet_Pimpernel.jpg
Boyhood,"Лев Толстой, CJ Hogarth",1854,historical_fiction,http://covers.openlibrary.org/b/id/4986307-L.jpg,book_covers\1033_Boyhood.jpg
The Murder of Roger Ackroyd,Agatha Christie,1926,historical_fiction,http://covers.openlibrary.org/b/id/13151356-L.jpg,book_covers\1034_The_Murder_of_Roger_Ackroyd.jpg
Poirot investigates,Agatha Christie,1924,historical_fiction,http://covers.openlibrary.org/b/id/13670505-L.jpg,book_covers\1035_Poirot_investigates.jpg
Siddhartha,Hermann Hesse,1922,historical_fiction,http://covers.openlibrary.org/b/id/6562535-L.jpg,book_covers\1036_Siddhartha.jpg
The Last Days of Pompeii,"Edward Bulwer Lytton, Baron Lytton",1800,historical_fiction,http://covers.openlibrary.org/b/id/8247711-L.jpg,book_covers\1037_The_Last_Days_of_Pompeii.jpg
Ben Hur,Lew Wallace,1800,historical_fiction,http://covers.openlibrary.org/b/id/6456470-L.jpg,book_covers\1038_Ben_Hur.jpg
Of Mice and Men,John Steinbeck,1937,historical_fiction,http://covers.openlibrary.org/b/id/14319003-L.jpg,book_covers\1039_Of_Mice_and_Men.jpg
Смерть Ивана Ильича,"Лев Толстой, Anthony Briggs, Anthony Horvath, Constance Garnett (translator), Zinc Read",1887,historical_fiction,http://covers.openlibrary.org/b/id/419697-L.jpg,book_covers\1040_Смерть_Ивана_Ильича.jpg
El Dorado,"Emmuska Orczy, Baroness Orczy",1913,historical_fiction,http://covers.openlibrary.org/b/id/2890729-L.jpg,book_covers\1041_El_Dorado.jpg
A Room with a View,Edward Morgan Forster,1908,historical_fiction,http://covers.openlibrary.org/b/id/1748132-L.jpg,book_covers\1042_A_Room_with_a_View.jpg
Доктор Живаго,Boris Leonidovich Pasternak,1957,historical_fiction,http://covers.openlibrary.org/b/id/1045432-L.jpg,book_covers\1043_Доктор_Живаго.jpg
The  black arrow,Robert Louis Stevenson,1888,historical_fiction,http://covers.openlibrary.org/b/id/8239493-L.jpg,book_covers\1044_The__black_arrow.jpg
The spy,James Fenimore Cooper,1821,historical_fiction,http://covers.openlibrary.org/b/id/8245225-L.jpg,book_covers\1045_The_spy.jpg
For Whom the Bell Tolls,Ernest Hemingway,1940,historical_fiction,http://covers.openlibrary.org/b/id/2560810-L.jpg,book_covers\1046_For_Whom_the_Bell_Tolls.jpg
Howards End,Edward Morgan Forster,1910,historical_fiction,http://covers.openlibrary.org/b/id/8235207-L.jpg,book_covers\1047_Howards_End.jpg
A Final Reckoning,G. A. Henty,1880,historical_fiction,http://covers.openlibrary.org/b/id/5671229-L.jpg,book_covers\1048_A_Final_Reckoning.jpg
Death on the Nile,Agatha Christie,1937,historical_fiction,http://covers.openlibrary.org/b/id/14066646-L.jpg,book_covers\1049_Death_on_the_Nile.jpg
Midwinter,John Buchan,1923,historical_fiction,http://covers.openlibrary.org/b/id/880230-L.jpg,book_covers\1050_Midwinter.jpg
Life on the Mississippi,Mark Twain,1883,historical_fiction,http://covers.openlibrary.org/b/id/9164717-L.jpg,book_covers\1051_Life_on_the_Mississippi.jpg
The Narrative of Arthur Gordon Pym,Edgar Allan Poe,1838,historical_fiction,http://covers.openlibrary.org/b/id/7160877-L.jpg,book_covers\1052_The_Narrative_of_Arthur_Gordon_Pym.jpg
"The adventures of Captain Bonneville, U.S.A.","Washington Irving, Benjamin Louis Eulalie De Bonneville",1800,historical_fiction,http://covers.openlibrary.org/b/id/8233401-L.jpg,"book_covers\1053_The_adventures_of_Captain_Bonneville,_U.S.A..jpg"
O Pioneers!,Willa Cather,1913,historical_fiction,http://covers.openlibrary.org/b/id/8242999-L.jpg,book_covers\1054_O_Pioneers!.jpg
Bel-Ami,Guy de Maupassant,1893,historical_fiction,http://covers.openlibrary.org/b/id/997432-L.jpg,book_covers\1055_Bel-Ami.jpg
The Portrait of a Lady,Henry James,1881,historical_fiction,http://covers.openlibrary.org/b/id/8236992-L.jpg,book_covers\1056_The_Portrait_of_a_Lady.jpg
Democracy,Henry Adams,1880,historical_fiction,http://covers.openlibrary.org/b/id/230635-L.jpg,book_covers\1057_Democracy.jpg
The way of all flesh,Samuel Butler,1900,historical_fiction,http://covers.openlibrary.org/b/id/14655106-L.jpg,book_covers\1058_The_way_of_all_flesh.jpg
The Bostonians,"Henry James, Daniel Karlin",1885,historical_fiction,http://covers.openlibrary.org/b/id/6384571-L.jpg,book_covers\1059_The_Bostonians.jpg
El amor en los tiempos del cólera,Gabriel García Márquez,1985,historical_fiction,http://covers.openlibrary.org/b/id/10096404-L.jpg,book_covers\1060_El_amor_en_los_tiempos_del_cólera.jpg
The Kite Runner,"Khaled Hosseini, Khaled Hosseini",2003,historical_fiction,http://covers.openlibrary.org/b/id/14846827-L.jpg,book_covers\1061_The_Kite_Runner.jpg
The Lost Symbol,Dan Brown,2009,historical_fiction,http://covers.openlibrary.org/b/id/8373389-L.jpg,book_covers\1062_The_Lost_Symbol.jpg
"The Complete Sherlock Holmes [4 novels, 56 stories]",Arthur Conan Doyle,1900,historical_fiction,http://covers.openlibrary.org/b/id/12501284-L.jpg,"book_covers\1063_The_Complete_Sherlock_Holmes_[4_novels,_56_stories].jpg"
Helen of Troy: Her Life and Translation Done Into Rhyme from the Greek Books,Andrew Lang,1882,historical_fiction,http://covers.openlibrary.org/b/id/5556502-L.jpg,book_covers\1064_Helen_of_Troy:_Her_Life_and_Translation_Done_Into_Rhyme_from_the_Greek_Books.jpg
The Mystery of the Blue Train,Agatha Christie,1928,historical_fiction,http://covers.openlibrary.org/b/id/14575533-L.jpg,book_covers\1065_The_Mystery_of_the_Blue_Train.jpg
